Journal ID;Print ISSN;Online ISSN;Original Title;International Title;Country of Publication;ERIH PLUS Disciplines;OECD Classifications;[Last Updated]
"486053";"1736-6852";"2228-4745";"Methis. Studia humaniora Estonica";"Methis. Studia humaniora Estonica";"Estonia";"Cultural Studies, Film and Theatre Studies, Interdisciplinary research in the Humanities, Literature";"Arts (Arts, History of Arts, Performing Arts, Music); Languages and Literature; Other Humanities";"2015-06-17 09:30:13"
"444788";"0943-3058";"1570-0682";"Method & Theory in the Study of Religion";"Method & Theory in the Study of Religion";"Netherlands";"Religious Studies and Theology";"Philosophy, Ethics and Religion";"2023-02-02 14:41:55"
"496698";"2217-415X";"2334-7465";"Metodički vidici";"Methodical Perspectives";"Serbia";"Linguistics, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Literature";"Educational Sciences; Languages and Literature; Other Humanities; Other Social Sciences";"2019-10-15 13:05:40"
"473459";"0353-765X";"1848-2325";"Metodički ogledi";"Methodical Review";"Croatia";"Pedagogical & Educational Research, Philosophy";"Educational Sciences; Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"499141";"";"2674-9009";"Metodologias e Aprendizado";"Methodologies and Learning / Metodologías y Aprendizaje";"Brazil";"Science and Technology Studies, Environmental Studies, Human Geography and Urban Studies, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Educational Sciences; Other Humanities; Other Social Sciences; Social and Economic Geography";"2020-07-22 12:57:33"
"486627";"2174-3487";"2174-9221";"Mètode Science Studies Journal - Annual Review";"Mètode Science Studies Journal - Annual Review";"Spain";"Media Studies and Communication, Science and Technology Studies";"Media and Communications; Other Social Sciences";"2016-03-18 12:52:49"
"490698";"2281-9177";"";"Metodo. International Studies in Phenomenology and Philosophy";"Metodo. International Studies in Phenomenology and Philosophy";"Italy";"Philosophy";"Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"497563";"2215-342X";"2215-4558";"Métodos y Materiales";"Métodos y Materiales";"Costa Rica";"Science and Technology Studies";"Other Social Sciences";"2019-11-14 13:37:12"
"497915";"";"2667-8772";"Mevzu – Sosyal Bilimler Dergisi";"Mevzu – Journal of Social Sciences";"Turkey";"Art and Art History, History, History & Philosophy of Science, Cultural Studies, Political Sciences and International Relations, Sociology, Philosophy, Religious Studies and Theology";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Political Science; Sociology";"2023-04-13 09:39:46"
"444799";"0742-9797";"1533-8320";"Estudios Mexicanos";"Mexican Studies";"United States";"Cultural Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Languages and Literature; Other Humanities; Other Social Sciences";"2023-02-02 17:14:12"
"486869";"1211-7668";"";"Mezinárodní katolická revue Communio";"Mezinárodní katolická revue Communio";"Czechia";"Religious Studies and Theology";"Philosophy, Ethics and Religion";"2015-08-14 12:46:12"
"504964";"2810-465X";"2821-6377";"MEΘEXIS Journal of Research in Values and Spirituality";"MEΘEXIS Journal of Research in Values and Spirituality";"Romania";"Cultural Studies, Philosophy, Religious Studies and Theology, Interdisciplinary research in the Humanities";"Languages and Literature; Other Humanities; Philosophy, Ethics and Religion";"2023-02-27 09:17:30"
"444894";"0026-7724";"1080-658X";"MFS: Modern Fiction Studies";"MFS: Modern Fiction Studies";"United States";"Literature";"Languages and Literature";"2023-02-02 14:41:55"
"485632";"1121-4228";"";"Micro & Macro marketing";"Micro & Macro marketing";"Italy";"Economics, Psychology";"Economics and Business; Psychology";"2015-07-02 08:52:38"
"488750";"";"2182-9543";"MIDAS";"MIDAS";"Portugal";"History, Interdisciplinary research in the Social Sciences, Sociology";"History and Archaeology; Other Social Sciences; Sociology";"2016-05-19 14:25:22"
"483958";"0146-1109";"2327-4271";"Midcontinental Journal of Archaeology";"Midcontinental Journal of Archaeology";"United States";"Archaeology, History";"History and Archaeology";"2018-11-27 15:04:16"
"470851";"1873-9857";"1873-9865";"Middle East Journal of Culture and Communication";"Middle East Journal of Culture and Communication";"Netherlands";"Anthropology, Sociology";"Sociology";"2023-02-02 17:14:12"
"475499";"1876-3367";"1876-3375";"Middle East Law and Governance";"Middle East Law and Governance";"Netherlands";"Law";"Law";"2023-02-02 17:14:12"
"444835";"0026-3206";"1743-7881";"Middle Eastern Studies";"Middle Eastern Studies";"United Kingdom";"History";"History and Archaeology";"2023-02-02 17:14:12"
"476219";"0575-1330";"1783-1628";"MIDÉO: Mélanges de l’Institut dominicain d’études orientales";"MIDÉO: Mélanges de l’Institut dominicain d’études orientales";"Egypt";"Religious Studies and Theology, Philosophy";"Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"449266";"0047-729X";"1756-381X";"Midland History";"Midland History";"United Kingdom";"History";"History and Archaeology";"2023-02-02 17:14:12"
"444836";"0363-6550";"1475-4975";"Midwest Studies In Philosophy";"Midwest Studies In Philosophy";"United Kingdom";"History & Philosophy of Science, Philosophy";"Other Humanities; Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"503541";"0976-8203";"2319-1945";"MIER Journal of Educational Studies Trends and Practices";"MIER Journal of Educational Studies Trends and Practices";"India";"Pedagogical & Educational Research";"Educational Sciences";"2022-04-21 16:14:46"
"490724";"1138-5774";"2341-0833";"Migraciones";"Migraciones";"Spain";"Demography, Sociology";"Social and Economic Geography; Sociology";"2017-04-25 21:12:23"
"473467";"1333-2546";"1848-9184";"Migracijske i etničke teme";"Migration and Ethnic Themes";"Croatia";"Demography, Sociology";"Social and Economic Geography; Sociology";"2023-02-02 17:14:12"
"498985";"2574-1306";"2574-1314";"Migration and Society: Advances in Research";"Migration and Society: Advances in Research";"United States";"Anthropology, Human Geography and Urban Studies";"Social and Economic Geography; Sociology";"2023-02-02 17:14:12"
"473468";"1741-8984";"1741-8992";"Migration Letters";"Migration Letters";"United Kingdom";"Anthropology, Gender Studies, Cultural Studies, Demography, Economics, Law, Political Sciences and International Relations, Sociology, Human Geography and Urban Studies, Psychology, Interdisciplinary research in the Social Sciences";"Economics and Business; Languages and Literature; Law; Other Social Sciences; Political Science; Psychology; Social and Economic Geography; Sociology";"2023-02-02 17:14:12"
"484726";"2081-4488";"";"Studia Migracyjne - Przegląd Polonijny";"Migration Studies - Review of Polish Diaspora";"Poland";"Cultural Studies, Economics, History, Interdisciplinary research in the Social Sciences, Political Sciences and International Relations, Sociology";"Economics and Business; History and Archaeology; Languages and Literature; Other Social Sciences; Political Science; Sociology";"2023-02-02 17:14:12"
"490746";"";"2317-0433";"Miguilim - Revista Eletrônica do NETLLI";"Miguilim - NETLLI's Electronic Journal";"Brazil";"Linguistics, Literature";"Languages and Literature";"2017-04-26 17:54:20"
"502189";"";"2528-7842";"Mikarimin. Revista Científica Multidisciplinaria";"Mikarimin. Revista Científica Multidisciplinaria";"Ecuador";"Business and Management, Economics, Law, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Economics and Business; Educational Sciences; Law; Other Humanities; Other Social Sciences";"2021-09-06 12:12:15"
"503490";"";"2724-3273";"Milan Law Review";"Milan Law Review";"Italy";"Law";"Law";"2022-04-19 09:11:03"
"493394";"1335-3314";"1338-7154";"Vojenská história";"Military History";"Slovakia";"History";"History and Archaeology";"2018-02-22 14:35:09"
"504595";"2178-4027";"2178-4590";"Revista Científica da Escola Superior de Polícia Militar";"Military Police Superior School Scientific Journal";"Brazil";"Anthropology, History, Cultural Studies, Sociology";"History and Archaeology; Languages and Literature; Sociology";"2023-01-16 07:38:26"
"342131";"0899-5605";"1532-7876";"Military Psychology";"Military Psychology";"United States";"Psychology";"Psychology";"2023-02-02 17:14:12"
"498512";"";"1336-9202";"Vojenské reflexie";"Military reflexions";"";"Business and Management, Political Sciences and International Relations, Science and Technology Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Economics and Business; Other Humanities; Other Social Sciences; Political Science";"2020-04-23 16:14:48"
"497646";"2313-5603";"";"Військово-науковий вісник";"Military Scientific Journal";"Ukraine";"History";"History and Archaeology";"2019-11-30 14:17:08"
"489280";"0042-8469";"2217-4753";"Vojnotehnicki glasnik";"Military Technical Courier";"Serbia";"Business and Management, Environmental Studies, Pedagogical & Educational Research, Science and Technology Studies, Social Statistics and Informatics";"Economics and Business; Educational Sciences; Media and Communications; Other Social Sciences";"2016-10-17 13:56:55"
"499950";"1640-6281";"";"Przegląd Historyczno-Wojskowy";"Military-Historical Review";"Poland";"History";"History and Archaeology";"2021-02-17 09:20:22"
"485139";"2193-2336";"2196-6850";"Militärgeschichtliche Zeitschrift";"Militärgeschichtliche Zeitschrift";"Germany";"History";"History and Archaeology";"2023-02-02 17:14:12"
"485553";"1300-3984";"";"Millî Folklor";"Millî Folklor";"Turkey";"Cultural Studies, Literature";"Languages and Literature";"2015-04-24 08:52:38"
"444847";"0026-4326";"1094-348X";"Milton Quarterly";"Milton Quarterly";"United States";"Literature";"Languages and Literature";"2023-02-02 14:41:55"
"444848";"0076-8820";"2330-796X";"Milton Studies";"Milton Studies";"United States";"Cultural Studies, Political Sciences and International Relations, Literature, Religious Studies and Theology";"Languages and Literature; Philosophy, Ethics and Religion; Political Science";"2023-02-02 17:14:12"
"483255";"1565-0618";"";"Min-Ad: Israel Studies in Musicology Online";"Min-Ad: Israel Studies in Musicology Online";"Israel";"Musicology";"Arts (Arts, History of Arts, Performing Arts, Music)";"2017-02-24 11:57:33"
"444849";"0026-4423";"1460-2113";"Mind";"Mind";"United Kingdom";"Philosophy";"Philosophy, Ethics and Religion";"2023-02-02 14:41:55"
"444850";"0268-1064";"1468-0017";"Mind & Language";"Mind & Language";"United Kingdom";"Linguistics, Psychology, Philosophy";"Languages and Literature; Philosophy, Ethics and Religion; Psychology";"2023-02-02 14:41:55"
"484459";"1593-7879";"1860-1839";"Mind & Society";"Mind & Society";"Germany";"History & Philosophy of Science, Philosophy";"Other Humanities; Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"494175";"";"2451-4454";"Scientific Journal MIND";"MIND Journal";"Poland";"Business and Management, Economics, Interdisciplinary research in the Social Sciences";"Economics and Business; Other Social Sciences";"2020-05-08 11:08:57"
"444851";"1074-9039";"1532-7884";"Mind, Culture, and Activity";"Mind, Culture, and Activity";"United States";"Pedagogical & Educational Research";"Educational Sciences";"2023-02-02 14:41:55"
"477038";"1868-8527";"1868-8535";"Mindfulness";"Mindfulness";"United States";"Psychology";"Psychology";"2023-02-02 17:14:12"
"444852";"0924-6495";"1572-8641";"Minds and Machines";"Minds and Machines";"Netherlands";"Philosophy";"Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"499105";"2519-2396";"2519-447X";"Мінералогічний журнал";"Mineralogical Journal (Ukraine)";"Ukraine";"Science and Technology Studies";"Other Social Sciences";"2020-07-14 15:33:47"
"444862";"0026-4695";"1573-1871";"Minerva";"Minerva";"Netherlands";"History, Pedagogical & Educational Research";"Educational Sciences; History and Archaeology";"2023-02-02 14:41:55"
"482030";"0213-9634";"";"Minerva. Revista de Filología Clásica";"Minerva. Revista de Filología Clásica";"Spain";"Classical Studies";"Languages and Literature";"2016-08-08 13:10:26"
"497048";"1724-8574";"2468-4791";"Ming Qing Yanjiu";"Ming Qing Yanjiu";"Netherlands";"History, Political Sciences and International Relations, Sociology";"History and Archaeology; Political Science; Sociology";"2019-07-22 10:44:08"
"478839";"0147-037X";"1759-7595";"Ming Studies";"Ming Studies";"United Kingdom";"Cultural Studies, History";"History and Archaeology; Languages and Literature";"2023-02-02 17:14:12"
"476761";"0938-8249";"1861-8901";"MIR. Management International Review: journal of international business";"MIR. Management International Review: journal of international business";"Germany";"Business and Management";"Economics and Business";"2023-02-02 17:14:12"
"484885";"1678-7412";"1676-5818";"Mirabilia Journal. Eletronic Journal of Antiquity & Middle Ages";"Mirabilia Journal. Eletronic Journal of Antiquity & Middle Ages";"Spain";"Art and Art History, Cultural Studies, History, Linguistics, Literature";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature";"2016-07-20 11:06:27"
"499350";"";"2531-145X";"Mirai. Estudios Japoneses";"Mirai. Estudios Japoneses [未来.日本研究紀要 (Mirai Nihon Kenkyū Kiyō)]";"Spain";"Anthropology, Art and Art History, History, History & Philosophy of Science, Cultural Studies, Law, Linguistics, Literature, Philosophy, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); History and Archaeology; Languages and Literature; Law; Other Humanities; Philosophy, Ethics and Religion; Sociology";"2020-08-26 19:27:48"
"486050";"1897-1431";"";"Миргород";"Mirgorod";"Poland";"Anthropology, Cultural Studies, Film and Theatre Studies, Interdisciplinary research in the Humanities, Literature, Philosophy";"Arts (Arts, History of Arts, Performing Arts, Music); Languages and Literature; Other Humanities; Philosophy, Ethics and Religion; Sociology";"2020-12-07 11:43:54"
